"Start","End","Day","Weekend","Arrival","Charge.Duration","Park.Duration","Energy"
2018-05-26 11:35:00,2018-05-26 15:38:00,"Saturday",1,11.58,94.7833333333333,242.583333333333,3.396
2018-05-26 14:10:00,2018-05-26 17:31:00,"Saturday",1,14.17,136.1,200.6,5.515
2018-05-26 16:22:00,2018-05-26 18:38:00,"Saturday",1,16.37,135.516666666667,135.716666666667,7.532
2018-05-26 16:25:00,2018-05-26 18:54:00,"Saturday",1,16.42,147.616666666667,149.333333333333,17.175
2018-05-26 16:28:00,2018-05-26 17:06:00,"Saturday",1,16.47,38.65,38.8666666666667,2.025
2018-05-26 17:10:00,2018-05-26 17:29:00,"Saturday",1,17.17,18.5333333333333,18.6,1.858
2018-05-26 17:21:00,2018-05-26 17:43:00,"Saturday",1,17.35,21.75,22.0666666666667,0.82
2018-05-26 17:58:00,2018-05-26 18:38:00,"Saturday",1,17.97,39.2166666666667,40,3.938
2018-05-26 18:10:00,2018-05-26 21:22:00,"Saturday",1,18.17,100.966666666667,191.833333333333,4.312
2018-05-26 18:37:00,2018-05-26 20:20:00,"Saturday",1,18.62,81.8666666666667,103.366666666667,4.042
2018-05-26 18:51:00,2018-05-26 20:41:00,"Saturday",1,18.85,107.816666666667,109.683333333333,5.542
2018-05-26 19:09:00,2018-05-26 20:48:00,"Saturday",1,19.15,99,99.25,10.096
2018-05-26 19:23:00,2018-05-26 21:26:00,"Saturday",1,19.38,122.566666666667,122.6,12.19
2018-05-26 19:35:00,2018-05-26 20:40:00,"Saturday",1,19.58,65.0833333333333,65.3166666666667,6.36
2018-05-26 20:12:00,2018-05-26 22:01:00,"Saturday",1,20.2,109.1,109.25,5.994
2018-05-26 20:40:00,2018-05-26 22:02:00,"Saturday",1,20.67,81.0666666666667,81.4666666666667,8.113
2018-05-26 21:37:00,2018-05-26 23:01:00,"Saturday",1,21.62,84.5333333333333,84.6833333333333,6.407
2018-05-26 21:53:00,2018-05-27 00:50:00,"Saturday",1,21.88,175.366666666667,176.616666666667,17.86
2018-05-26 21:53:00,2018-05-26 23:00:00,"Saturday",1,21.88,62.8166666666667,67.2833333333333,2.75
2018-05-26 22:24:00,2018-05-26 22:56:00,"Saturday",1,22.4,32.15,32.35,3.253
2018-05-26 23:36:00,2018-05-27 01:18:00,"Saturday",1,23.6,102.016666666667,102.233333333333,9.999
2018-05-27 00:05:00,2018-05-27 01:51:00,"Sunday",1,0.08,106.233333333333,106.483333333333,9.76
2018-05-27 00:53:00,2018-05-27 03:13:00,"Sunday",1,0.88,57.2833333333333,140.5,3.098
2018-05-27 03:18:00,2018-05-27 05:29:00,"Sunday",1,3.3,113.7,131.066666666667,11.424
2018-05-27 03:26:00,2018-05-27 04:32:00,"Sunday",1,3.43,65.7,65.9,3.642
2018-05-27 03:41:00,2018-05-27 07:18:00,"Sunday",1,3.68,216.116666666667,216.8,25.032
2018-05-27 14:46:00,2018-05-27 15:52:00,"Sunday",1,14.77,66.1833333333333,66.4,6.652
2018-05-27 15:05:00,2018-05-27 16:50:00,"Sunday",1,15.08,104.816666666667,105.216666666667,10.073
2018-05-27 15:25:00,2018-05-27 18:03:00,"Sunday",1,15.42,153.416666666667,158.6,10.367
2018-05-27 15:31:00,2018-05-27 17:08:00,"Sunday",1,15.52,96.4666666666667,96.7833333333333,5.812
2018-05-27 16:40:00,2018-05-27 20:44:00,"Sunday",1,16.67,243.816666666667,244.116666666667,23.894
2018-05-27 17:38:00,2018-05-27 19:43:00,"Sunday",1,17.63,120.383333333333,125.9,13.836
2018-05-27 18:05:00,2018-05-27 20:19:00,"Sunday",1,18.08,48.65,134.016666666667,2.69
2018-05-27 18:07:00,2018-05-27 19:31:00,"Sunday",1,18.12,83.6833333333333,83.9,8.283
2018-05-27 18:14:00,2018-05-27 18:52:00,"Sunday",1,18.23,37.3333333333333,37.6666666666667,2.392
2018-05-27 18:25:00,2018-05-27 19:06:00,"Sunday",1,18.42,41.0833333333333,41.5666666666667,2.488
2018-05-27 19:12:00,2018-05-27 22:04:00,"Sunday",1,19.2,111.65,172.133333333333,2.135
2018-05-27 19:20:00,2018-05-27 19:58:00,"Sunday",1,19.33,37.3833333333333,37.7166666666667,3.747
2018-05-27 19:33:00,2018-05-27 21:35:00,"Sunday",1,19.55,94.3833333333333,122.233333333333,4.067
2018-05-27 20:04:00,2018-05-27 21:20:00,"Sunday",1,20.07,75.5833333333333,75.9666666666667,2.822
2018-05-27 20:26:00,2018-05-27 21:32:00,"Sunday",1,20.43,47.4833333333333,66.6833333333333,1.952
2018-05-27 22:10:00,2018-05-28 00:45:00,"Sunday",1,22.17,154.566666666667,154.716666666667,15.9
2018-05-27 22:32:00,2018-05-28 01:45:00,"Sunday",1,22.53,192.433333333333,192.716666666667,10.72
2018-05-28 01:15:00,2018-05-28 16:59:00,"Monday",0,1.25,606.2,944.05,60.886
2018-05-28 16:26:00,2018-05-28 18:06:00,"Monday",0,16.43,99.9666666666667,100.083333333333,5.952
2018-05-28 16:28:00,2018-05-28 19:43:00,"Monday",0,16.47,194.65,195.233333333333,16.9
2018-05-28 17:40:00,2018-05-28 19:07:00,"Monday",0,17.67,86.05,86.3166666666667,8.776
2018-05-28 18:42:00,2018-05-28 19:14:00,"Monday",0,18.7,31.3666666666667,31.6,1.721
2018-05-28 19:24:00,2018-05-28 21:39:00,"Monday",0,19.4,88.9166666666667,134.9,2.578
2018-05-28 19:26:00,2018-05-28 21:11:00,"Monday",0,19.43,69.8,105.45,3.64
2018-05-28 20:01:00,2018-05-28 21:11:00,"Monday",0,20.02,69.2833333333333,70.5333333333333,6.927
2018-05-28 20:14:00,2018-05-28 20:44:00,"Monday",0,20.23,29.2333333333333,29.4333333333333,1.412
2018-05-28 23:17:00,2018-05-29 01:21:00,"Monday",0,23.28,124.083333333333,124.333333333333,6.495
2018-05-28 23:18:00,2018-05-29 00:30:00,"Monday",0,23.3,71.85,72.0666666666667,6.702
2018-05-29 01:57:00,2018-05-29 06:43:00,"Tuesday",0,1.95,169.033333333333,286.15,5.811
2018-05-29 13:33:00,2018-05-29 16:15:00,"Tuesday",0,13.55,146.833333333333,161.916666666667,14.722
2018-05-29 13:45:00,2018-05-29 15:45:00,"Tuesday",0,13.75,119.316666666667,119.583333333333,6.637
2018-05-29 14:05:00,2018-05-29 16:11:00,"Tuesday",0,14.08,125.75,125.866666666667,7.706
2018-05-29 15:48:00,2018-05-29 17:27:00,"Tuesday",0,15.8,40.1166666666667,99.7833333333333,4.329
2018-05-29 15:55:00,2018-05-29 17:30:00,"Tuesday",0,15.92,42.5666666666667,95.1333333333333,2.188
2018-05-29 16:11:00,2018-05-29 20:05:00,"Tuesday",0,16.18,1.55,233.8,0.046
2018-05-29 18:29:00,2018-05-29 18:58:00,"Tuesday",0,18.48,29.4333333333333,29.6166666666667,2.89
2018-05-29 18:39:00,2018-05-29 20:49:00,"Tuesday",0,18.65,129.616666666667,130.116666666667,13.126
2018-05-29 18:54:00,2018-05-29 20:27:00,"Tuesday",0,18.9,78.55,92.7,4.455
2018-05-29 19:55:00,2018-05-29 20:30:00,"Tuesday",0,19.92,35.1833333333333,35.45,3.533
2018-05-29 20:02:00,2018-05-29 21:18:00,"Tuesday",0,20.03,75.7,76.1833333333333,4.225
2018-05-29 20:08:00,2018-05-29 23:46:00,"Tuesday",0,20.13,218.033333333333,218.166666666667,23.082
2018-05-29 20:30:00,2018-05-29 21:34:00,"Tuesday",0,20.5,63.4833333333333,63.5833333333333,6.403
2018-05-29 21:01:00,2018-05-29 22:03:00,"Tuesday",0,21.02,60.9,61.5166666666667,5.92
2018-05-29 21:47:00,2018-05-30 15:17:00,"Tuesday",0,21.78,32.5666666666667,1050,1.803
2018-05-29 23:29:00,2018-05-29 23:51:00,"Tuesday",0,23.48,21.4666666666667,21.7666666666667,2.129
2018-05-30 01:21:00,2018-05-30 02:58:00,"Wednesday",0,1.35,96.6666666666667,97.2,5.206
2018-05-30 02:10:00,2018-05-30 13:05:00,"Wednesday",0,2.17,399.7,655.316666666667,34.897
2018-05-30 03:31:00,2018-05-30 13:10:00,"Wednesday",0,3.52,322.633333333333,579.466666666667,37.436
2018-05-30 12:07:00,2018-05-30 13:30:00,"Wednesday",0,12.12,83.4,83.6166666666667,8.296
2018-05-30 12:41:00,2018-05-30 17:00:00,"Wednesday",0,12.68,97.4333333333333,258.516666666667,4.864
2018-05-30 12:54:00,2018-05-30 14:45:00,"Wednesday",0,12.9,81.8166666666667,110.833333333333,8.091
2018-05-30 14:38:00,2018-05-30 16:49:00,"Wednesday",0,14.63,131.1,131.333333333333,8.397
2018-05-30 16:04:00,2018-05-30 18:20:00,"Wednesday",0,16.07,135.416666666667,135.65,2.919
2018-05-30 16:50:00,2018-05-30 18:37:00,"Wednesday",0,16.83,103.15,106.75,6.04
2018-05-30 18:58:00,2018-05-30 22:47:00,"Wednesday",0,18.97,92.8333333333333,228.733333333333,5.661
2018-05-30 19:10:00,2018-05-30 21:17:00,"Wednesday",0,19.17,126.533333333333,126.783333333333,12.465
2018-05-30 19:19:00,2018-05-30 22:00:00,"Wednesday",0,19.32,161.45,161.716666666667,16.884
2018-05-30 19:51:00,2018-05-30 23:19:00,"Wednesday",0,19.85,153.233333333333,207.6,9.62
2018-05-30 20:23:00,2018-05-30 23:53:00,"Wednesday",0,20.38,119.15,210.083333333333,6.732
2018-05-30 20:57:00,2018-05-30 23:51:00,"Wednesday",0,20.95,75.7333333333333,174.15,8.398
2018-05-30 23:28:00,2018-05-31 02:05:00,"Wednesday",0,23.47,157.383333333333,157.5,15.94
2018-05-30 23:56:00,2018-05-31 03:39:00,"Wednesday",0,23.93,211.466666666667,223.483333333333,15.231
2018-05-31 00:07:00,2018-05-31 02:01:00,"Thursday",0,0.12,111.833333333333,114,6.752
2018-05-31 00:42:00,2018-05-31 01:54:00,"Thursday",0,0.7,71.95,72.0666666666667,7.311
2018-05-31 00:52:00,2018-05-31 17:26:00,"Thursday",0,0.87,37.8,993.966666666667,1.997
2018-05-31 01:10:00,2018-05-31 02:34:00,"Thursday",0,1.17,83.3,83.4833333333333,8.297
2018-05-31 01:32:00,2018-05-31 01:59:00,"Thursday",0,1.53,27.4833333333333,27.85,1.555
2018-05-31 14:08:00,2018-05-31 15:50:00,"Thursday",0,14.13,97.7666666666667,101.616666666667,9.823
2018-05-31 15:44:00,2018-05-31 15:46:00,"Thursday",0,15.73,1.08333333333333,1.85,0.053
2018-05-31 15:47:00,2018-05-31 18:01:00,"Thursday",0,15.78,133.716666666667,133.966666666667,8.284
2018-05-31 16:52:00,2018-05-31 19:18:00,"Thursday",0,16.87,99.4833333333333,146.15,5.705
2018-05-31 17:00:00,2018-05-31 18:18:00,"Thursday",0,17,77.1666666666667,77.4,8.393
2018-05-31 18:28:00,2018-05-31 19:16:00,"Thursday",0,18.47,48.0666666666667,48.4166666666667,4.87
2018-05-31 18:57:00,2018-05-31 19:55:00,"Thursday",0,18.95,57.6333333333333,57.8,5.895
2018-05-31 18:59:00,2018-06-01 17:15:00,"Thursday",0,18.98,99.4166666666667,1336.7,5.247
2018-05-31 19:20:00,2018-05-31 21:22:00,"Thursday",0,19.33,121.95,122.083333333333,7.383
2018-06-01 00:16:00,2018-06-01 02:37:00,"Friday",0,0.27,92.8,141.666666666667,8.607
2018-06-01 00:41:00,2018-06-01 01:15:00,"Friday",0,0.68,32.9,34.2666666666667,3.344
2018-06-01 01:15:00,2018-06-01 02:58:00,"Friday",0,1.25,91.4,102.5,4.843
2018-06-01 02:44:00,2018-06-01 05:05:00,"Friday",0,2.73,140.433333333333,140.866666666667,14.559
2018-06-01 04:55:00,2018-06-01 20:28:00,"Friday",0,4.92,533.433333333333,933.35,56.793
2018-06-01 11:55:00,2018-06-01 14:10:00,"Friday",0,11.92,116.666666666667,134.316666666667,5.769
2018-06-01 15:09:00,2018-06-01 21:45:00,"Friday",0,15.15,203.416666666667,395.133333333333,14.516
2018-06-01 15:12:00,2018-06-01 16:25:00,"Friday",0,15.2,72.65,72.9333333333333,3.913
2018-06-01 15:33:00,2018-06-01 16:19:00,"Friday",0,15.55,45.7666666666667,46.1833333333333,5.224
2018-06-01 16:09:00,2018-06-01 16:59:00,"Friday",0,16.15,49.5,49.7833333333333,4.979
2018-06-01 16:45:00,2018-06-01 17:28:00,"Friday",0,16.75,42.2333333333333,42.5666666666667,4.826
2018-06-01 18:10:00,2018-06-01 19:12:00,"Friday",0,18.17,61.8333333333333,62.0666666666667,6.324
2018-06-01 18:20:00,2018-06-01 19:47:00,"Friday",0,18.33,87,87.3,4.782
2018-06-01 18:58:00,2018-06-01 22:00:00,"Friday",0,18.97,138.883333333333,181.95,7.731
2018-06-01 19:42:00,2018-06-01 21:25:00,"Friday",0,19.7,102.066666666667,102.733333333333,5.609
2018-06-01 20:35:00,2018-06-01 20:53:00,"Friday",0,20.58,18.0833333333333,18.3,1.815
2018-06-01 20:57:00,2018-06-01 23:16:00,"Friday",0,20.95,132.616666666667,138.866666666667,6.873
2018-06-01 22:34:00,2018-06-01 23:30:00,"Friday",0,22.57,51.5666666666667,56.0333333333333,5.186
2018-06-01 23:23:00,2018-06-02 00:22:00,"Friday",0,23.38,58.85,59.0333333333333,2.975
2018-06-01 23:27:00,2018-06-02 00:33:00,"Friday",0,23.45,46.3833333333333,66.4166666666667,2.273
2018-06-02 00:08:00,2018-06-02 02:05:00,"Saturday",1,0.13,84.6333333333333,116.633333333333,4.103
2018-06-02 00:21:00,2018-06-02 02:02:00,"Saturday",1,0.35,100.85,101.083333333333,6.156
2018-06-02 00:46:00,2018-06-02 01:56:00,"Saturday",1,0.77,70.3666666666667,70.65,3.708
2018-06-02 01:37:00,2018-06-02 02:33:00,"Saturday",1,1.62,55.35,55.65,2.522
2018-06-02 01:45:00,2018-06-02 03:18:00,"Saturday",1,1.75,93.05,93.3333333333333,7.588
2018-06-02 02:16:00,2018-06-02 03:45:00,"Saturday",1,2.27,88.6166666666667,88.7833333333333,8.852
2018-06-02 03:55:00,2018-06-02 05:16:00,"Saturday",1,3.92,80.9333333333333,81.1333333333333,8.04
2018-06-02 14:04:00,2018-06-02 15:03:00,"Saturday",1,14.07,58.3,58.5,3.011
2018-06-02 15:43:00,2018-06-02 19:35:00,"Saturday",1,15.72,73.2833333333333,232.55,2.026
2018-06-02 16:39:00,2018-06-02 17:14:00,"Saturday",1,16.65,35.15,35.5,3.496
2018-06-02 17:20:00,2018-06-02 19:37:00,"Saturday",1,17.33,137.066666666667,137.183333333333,6.327
2018-06-02 17:21:00,2018-06-02 18:43:00,"Saturday",1,17.35,81.55,81.6666666666667,5.51
2018-06-02 18:29:00,2018-06-02 19:19:00,"Saturday",1,18.48,50.2833333333333,50.4,5.009
2018-06-02 21:57:00,2018-06-03 00:44:00,"Saturday",1,21.95,130.866666666667,167.683333333333,8.12
2018-06-02 22:05:00,2018-06-03 00:24:00,"Saturday",1,22.08,138.666666666667,139.483333333333,14.047
2018-06-02 22:29:00,2018-06-03 01:58:00,"Saturday",1,22.48,208.4,208.95,21.007
2018-06-02 22:58:00,2018-06-03 14:29:00,"Saturday",1,22.97,217.95,930.45,15.476
2018-06-02 23:23:00,2018-06-03 02:37:00,"Saturday",1,23.38,194.033333333333,194.233333333333,19.289
2018-06-02 23:35:00,2018-06-03 01:55:00,"Saturday",1,23.58,52.8333333333333,140,2.358
2018-06-02 23:55:00,2018-06-03 01:49:00,"Saturday",1,23.92,112.45,113.583333333333,2.692
2018-06-03 00:26:00,2018-06-03 01:49:00,"Sunday",1,0.43,65.75,82.9,3.24
2018-06-03 00:43:00,2018-06-03 01:21:00,"Sunday",1,0.72,38.1,38.3,2.04
2018-06-03 01:02:00,2018-06-03 03:30:00,"Sunday",1,1.03,147.766666666667,147.883333333333,11.467
2018-06-03 01:27:00,2018-06-03 02:50:00,"Sunday",1,1.45,83.2333333333333,83.55,4.499
2018-06-03 02:31:00,2018-06-03 04:32:00,"Sunday",1,2.52,120.85,121.083333333333,11.325
2018-06-03 03:17:00,2018-06-03 03:40:00,"Sunday",1,3.28,22.4,22.6833333333333,1.219
2018-06-03 11:32:00,2018-06-03 13:54:00,"Sunday",1,11.53,111.483333333333,141.483333333333,2.575
2018-06-03 14:55:00,2018-06-03 17:01:00,"Sunday",1,14.92,126.166666666667,126.533333333333,6.926
2018-06-03 16:16:00,2018-06-03 17:52:00,"Sunday",1,16.27,78.9333333333333,96.5,8.414
2018-06-03 18:11:00,2018-06-03 19:17:00,"Sunday",1,18.18,66,66.1666666666667,4.079
2018-06-03 18:34:00,2018-06-03 20:09:00,"Sunday",1,18.57,94.9666666666667,95.4833333333333,9.433
2018-06-03 18:42:00,2018-06-03 20:33:00,"Sunday",1,18.7,20.9,111.866666666667,2.094
2018-06-03 18:54:00,2018-06-03 21:31:00,"Sunday",1,18.9,155.983333333333,156.4,17.963
2018-06-03 18:57:00,2018-06-03 20:39:00,"Sunday",1,18.95,101.583333333333,101.8,8.455
2018-06-03 19:35:00,2018-06-03 22:01:00,"Sunday",1,19.58,88.1666666666667,146.733333333333,8.687
2018-06-03 21:30:00,2018-06-03 22:58:00,"Sunday",1,21.5,87.95,88.1833333333333,8.873
2018-06-03 22:36:00,2018-06-04 01:46:00,"Sunday",1,22.6,155.383333333333,189.816666666667,18.13
2018-06-03 22:57:00,2018-06-03 23:49:00,"Sunday",1,22.95,52.0666666666667,52.35,5.437
2018-06-03 23:38:00,2018-06-04 01:30:00,"Sunday",1,23.63,111.45,111.883333333333,10.805
2018-06-03 23:45:00,2018-06-04 02:00:00,"Sunday",1,23.75,135.083333333333,135.366666666667,14.229
2018-06-04 00:22:00,2018-06-04 02:02:00,"Monday",0,0.37,88.0666666666667,100.116666666667,8.957
2018-06-04 01:17:00,2018-06-04 02:06:00,"Monday",0,1.28,48.1,49.0666666666667,4.896
2018-06-04 12:11:00,2018-06-04 13:21:00,"Monday",0,12.18,69.65,69.85,6.931
2018-06-04 14:49:00,2018-06-04 17:58:00,"Monday",0,14.82,188.6,188.95,19.57
2018-06-04 15:20:00,2018-06-04 17:34:00,"Monday",0,15.33,134.05,134.333333333333,13.542
2018-06-04 17:15:00,2018-06-04 18:51:00,"Monday",0,17.25,95.3833333333333,95.8333333333333,10.963
2018-06-04 18:12:00,2018-06-04 19:03:00,"Monday",0,18.2,50.7,50.9666666666667,5.185
2018-06-04 19:18:00,2018-06-04 20:15:00,"Monday",0,19.3,29.9833333333333,57.7333333333333,2.254
2018-06-04 19:51:00,2018-06-04 21:05:00,"Monday",0,19.85,72.9833333333333,73.1333333333333,4.673
2018-06-04 19:56:00,2018-06-04 20:42:00,"Monday",0,19.93,45.1166666666667,45.3666666666667,4.531
2018-06-04 22:29:00,2018-06-04 22:51:00,"Monday",0,22.48,21.0833333333333,21.4166666666667,2.066
2018-06-04 23:48:00,2018-06-05 01:35:00,"Monday",0,23.8,106.633333333333,106.85,11.604
2018-06-04 23:54:00,2018-06-05 03:02:00,"Monday",0,23.9,187.1,187.283333333333,10.402
2018-06-05 00:32:00,2018-06-05 01:23:00,"Tuesday",0,0.53,51.3,51.5166666666667,5.173
2018-06-05 03:08:00,2018-06-05 03:46:00,"Tuesday",0,3.13,37.55,37.7666666666667,3.785
2018-06-05 04:09:00,2018-06-05 12:13:00,"Tuesday",0,4.15,213.1,483.566666666667,16.045
2018-06-05 12:01:00,2018-06-05 13:18:00,"Tuesday",0,12.02,75.9333333333333,76.2833333333333,1.861
2018-06-05 13:46:00,2018-06-05 16:02:00,"Tuesday",0,13.77,122.733333333333,135.933333333333,7.552
2018-06-05 13:52:00,2018-06-05 16:08:00,"Tuesday",0,13.87,136.016666666667,136.316666666667,13.494
2018-06-05 15:02:00,2018-06-05 17:59:00,"Tuesday",0,15.03,174.883333333333,176.483333333333,13.946
2018-06-05 15:30:00,2018-06-05 20:28:00,"Tuesday",0,15.5,192,297.983333333333,12.956
2018-06-05 16:05:00,2018-06-05 16:59:00,"Tuesday",0,16.08,53.7,54,5.879
2018-06-05 18:17:00,2018-06-05 18:36:00,"Tuesday",0,18.28,19.15,19.2666666666667,1.317
2018-06-05 18:21:00,2018-06-05 20:28:00,"Tuesday",0,18.35,126.733333333333,127.35,10.558
2018-06-05 18:27:00,2018-06-05 19:43:00,"Tuesday",0,18.45,76.5333333333333,76.6666666666667,7.805
2018-06-05 18:37:00,2018-06-05 19:44:00,"Tuesday",0,18.62,67.6166666666667,67.8,6.694
2018-06-05 19:03:00,2018-06-05 19:57:00,"Tuesday",0,19.05,53.1833333333333,53.6833333333333,3.329
2018-06-05 19:37:00,2018-06-05 21:39:00,"Tuesday",0,19.62,121.95,122.05,7.565
2018-06-05 20:58:00,2018-06-05 23:34:00,"Tuesday",0,20.97,153.183333333333,156.766666666667,11.12
2018-06-05 21:34:00,2018-06-05 23:45:00,"Tuesday",0,21.57,130.783333333333,130.916666666667,12.933
2018-06-05 22:37:00,2018-06-06 00:06:00,"Tuesday",0,22.62,88.6166666666667,88.95,4.495
2018-06-05 22:54:00,2018-06-06 00:06:00,"Tuesday",0,22.9,72.45,72.5833333333333,7.292
2018-06-05 23:36:00,2018-06-06 00:41:00,"Tuesday",0,23.6,64.3666666666667,64.85,7.437
2018-06-06 00:43:00,2018-06-06 02:42:00,"Wednesday",0,0.72,43.2333333333333,119.5,1.018
2018-06-06 00:54:00,2018-06-06 02:09:00,"Wednesday",0,0.9,73.9666666666667,74.35,3.879
2018-06-06 01:58:00,2018-06-06 02:16:00,"Wednesday",0,1.97,18.2,18.4,2.049
2018-06-06 13:24:00,2018-06-06 14:23:00,"Wednesday",0,13.4,59.25,59.5666666666667,5.886
2018-06-06 14:25:00,2018-06-06 19:03:00,"Wednesday",0,14.42,203.433333333333,278.45,15.074
2018-06-06 14:59:00,2018-06-06 16:56:00,"Wednesday",0,14.98,116.55,116.733333333333,11.822
2018-06-06 17:03:00,2018-06-06 17:31:00,"Wednesday",0,17.05,28.3,28.4166666666667,2.831
2018-06-06 17:41:00,2018-06-06 21:10:00,"Wednesday",0,17.68,209.066666666667,209.35,21.247
2018-06-06 18:54:00,2018-06-06 20:06:00,"Wednesday",0,18.9,71.5666666666667,72.1,3.791
2018-06-06 19:02:00,2018-06-06 22:04:00,"Wednesday",0,19.03,98.7333333333333,182.1,5.625
2018-06-06 19:02:00,2018-06-06 20:23:00,"Wednesday",0,19.03,80.0666666666667,80.5333333333333,4.803
2018-06-06 19:19:00,2018-06-07 15:52:00,"Wednesday",0,19.32,98.65,1232.76666666667,5.191
2018-06-06 19:27:00,2018-06-06 19:55:00,"Wednesday",0,19.45,27.9,28.25,1.734
2018-06-06 20:05:00,2018-06-06 21:18:00,"Wednesday",0,20.08,72.6833333333333,73.1166666666667,7.336
2018-06-06 21:53:00,2018-06-06 22:55:00,"Wednesday",0,21.88,61.2666666666667,61.7333333333333,3.453
2018-06-06 23:09:00,2018-06-07 00:28:00,"Wednesday",0,23.15,79.4,79.7666666666667,8.172
2018-06-06 23:41:00,2018-06-07 01:37:00,"Wednesday",0,23.68,115.633333333333,115.866666666667,9.772
2018-06-06 23:43:00,2018-06-07 01:12:00,"Wednesday",0,23.72,63.5666666666667,89.1833333333333,6.346
2018-06-07 01:45:00,2018-06-07 03:41:00,"Thursday",0,1.75,116.516666666667,116.683333333333,11.68
2018-06-07 04:55:00,2018-06-07 13:08:00,"Thursday",0,4.92,357.25,492.566666666667,30.538
2018-06-07 12:15:00,2018-06-07 13:32:00,"Thursday",0,12.25,77.3333333333333,77.5666666666667,7.689
2018-06-07 14:10:00,2018-06-07 16:37:00,"Thursday",0,14.17,98.4,147.233333333333,9.08
2018-06-07 14:53:00,2018-06-07 16:53:00,"Thursday",0,14.88,119.9,120.1,11.921
2018-06-07 17:37:00,2018-06-07 18:27:00,"Thursday",0,17.62,50.5166666666667,50.7666666666667,5.019
2018-06-07 17:40:00,2018-06-07 19:40:00,"Thursday",0,17.67,34.3333333333333,119.95,1.96
2018-06-07 17:50:00,2018-06-07 19:56:00,"Thursday",0,17.83,125.8,126.016666666667,7.846
2018-06-07 18:03:00,2018-06-07 19:53:00,"Thursday",0,18.05,107.816666666667,109.866666666667,5.719
2018-06-07 19:23:00,2018-06-07 19:59:00,"Thursday",0,19.38,35.1333333333333,35.2666666666667,3.554
2018-06-07 19:56:00,2018-06-07 21:59:00,"Thursday",0,19.93,87.2666666666667,122.75,5.219
2018-06-07 21:04:00,2018-06-08 16:06:00,"Thursday",0,21.07,71.2333333333333,1142.3,3.656
2018-06-07 22:56:00,2018-06-08 00:57:00,"Thursday",0,22.93,120.45,120.666666666667,7.222
2018-06-07 23:20:00,2018-06-08 00:12:00,"Thursday",0,23.33,51.0333333333333,51.35,4.99
2018-06-07 23:35:00,2018-06-08 02:50:00,"Thursday",0,23.58,164.033333333333,194.383333333333,12.101
2018-06-07 23:54:00,2018-06-08 02:04:00,"Thursday",0,23.9,116.633333333333,129.6,10.945
2018-06-07 23:54:00,2018-06-08 01:00:00,"Thursday",0,23.9,64.8666666666667,65.1666666666667,7.085
2018-06-08 00:28:00,2018-06-08 01:26:00,"Friday",0,0.47,57.4666666666667,57.5666666666667,3.057
2018-06-08 01:36:00,2018-06-08 02:57:00,"Friday",0,1.6,81.5166666666667,81.8666666666667,4.346
2018-06-08 14:18:00,2018-06-08 15:25:00,"Friday",0,14.3,66.6,67.0333333333333,6.606
2018-06-08 14:36:00,2018-06-08 18:10:00,"Friday",0,14.6,185.55,213.916666666667,13.303
2018-06-08 14:42:00,2018-06-08 17:45:00,"Friday",0,14.7,183.55,183.75,16.468
2018-06-08 14:45:00,2018-06-08 18:07:00,"Friday",0,14.75,9.68333333333333,201.816666666667,0.921
2018-06-08 15:56:00,2018-06-08 17:36:00,"Friday",0,15.93,99.55,99.7666666666667,9.101
2018-06-08 17:22:00,2018-06-08 17:32:00,"Friday",0,17.37,9.68333333333333,9.78333333333333,0.58
2018-06-08 17:35:00,2018-06-08 19:50:00,"Friday",0,17.58,134.633333333333,134.983333333333,7.43
2018-06-08 17:40:00,2018-06-08 18:51:00,"Friday",0,17.67,56.5166666666667,71.1,4.895
2018-06-08 18:15:00,2018-06-08 21:00:00,"Friday",0,18.25,165.3,165.566666666667,15.269
2018-06-08 18:53:00,2018-06-08 19:37:00,"Friday",0,18.88,43.75,44.1833333333333,2.659
2018-06-08 19:11:00,2018-06-08 20:22:00,"Friday",0,19.18,70.5833333333333,70.8,6.986
2018-06-08 19:28:00,2018-06-08 21:24:00,"Friday",0,19.47,115.25,115.666666666667,6.343
2018-06-08 21:14:00,2018-06-08 22:20:00,"Friday",0,21.23,66.55,66.75,7.248
