"Start","End","Day","Weekend","Arrival","Park.Duration","Energy"
2018-07-27 19:59:00,2018-07-27 20:35:00,"Friday",0,19.98,36,16.69
2018-07-27 20:01:00,2018-07-27 20:22:00,"Friday",0,20.02,21,6.944
2018-07-27 20:07:00,2018-07-27 20:14:00,"Friday",0,20.12,7,2.669
2018-07-27 20:10:00,2018-07-27 20:51:00,"Friday",0,20.17,41,26.86
2018-07-27 20:13:00,2018-07-27 20:36:00,"Friday",0,20.22,23,14.143
2018-07-27 20:17:00,2018-07-27 20:36:00,"Friday",0,20.28,19,14.478
2018-07-27 20:37:00,2018-07-27 21:04:00,"Friday",0,20.62,27,14.358
2018-07-27 20:48:00,2018-07-27 21:18:00,"Friday",0,20.8,30,11.575
2018-07-27 20:50:00,2018-07-27 21:06:00,"Friday",0,20.83,16,6.224
2018-07-27 20:52:00,2018-07-27 21:23:00,"Friday",0,20.87,31,17.17
2018-07-27 20:57:00,2018-07-27 21:01:00,"Friday",0,20.95,4,1.864
2018-07-27 21:04:00,2018-07-27 21:06:00,"Friday",0,21.07,2,1.372
2018-07-27 21:06:00,2018-07-27 21:31:00,"Friday",0,21.1,25,14.146
2018-07-27 21:22:00,2018-07-27 21:31:00,"Friday",0,21.37,9,2.766
2018-07-27 21:25:00,2018-07-27 21:37:00,"Friday",0,21.42,12,2.106
2018-07-27 21:29:00,2018-07-27 21:38:00,"Friday",0,21.48,9,6.481
2018-07-27 21:34:00,2018-07-27 21:58:00,"Friday",0,21.57,24,17.856
2018-07-27 21:34:00,2018-07-27 21:57:00,"Friday",0,21.57,23,4.2
2018-07-27 21:34:00,2018-07-27 21:38:00,"Friday",0,21.57,4,2.52
2018-07-27 21:35:00,2018-07-28 06:54:00,"Friday",0,21.58,559,11.92
2018-07-27 21:35:00,2018-07-27 22:00:00,"Friday",0,21.58,25,18.042
2018-07-27 21:41:00,2018-07-27 21:54:00,"Friday",0,21.68,13,6.286
2018-07-27 21:47:00,2018-07-27 21:55:00,"Friday",0,21.78,8,5
2018-07-27 21:50:00,2018-07-27 22:17:00,"Friday",0,21.83,27,11.691
2018-07-27 21:57:00,2018-07-27 22:09:00,"Friday",0,21.95,12,5.06
2018-07-27 22:10:00,2018-07-27 22:34:00,"Friday",0,22.17,24,13.54
2018-07-27 22:23:00,2018-07-27 23:11:00,"Friday",0,22.38,48,25.686
2018-07-27 22:35:00,2018-07-27 23:03:00,"Friday",0,22.58,28,11.45
2018-07-27 22:43:00,2018-07-27 23:04:00,"Friday",0,22.72,21,4.422
2018-07-27 22:55:00,2018-07-27 23:08:00,"Friday",0,22.92,13,4.091
2018-07-27 22:57:00,2018-07-27 23:20:00,"Friday",0,22.95,23,16.908
2018-07-27 23:10:00,2018-07-27 23:41:00,"Friday",0,23.17,31,19.582
2018-07-27 23:13:00,2018-07-27 23:44:00,"Friday",0,23.22,31,8.668
2018-07-27 23:29:00,2018-07-27 23:58:00,"Friday",0,23.48,29,16.374
2018-07-27 23:35:00,2018-07-28 00:03:00,"Friday",0,23.58,28,15.883
2018-07-27 23:37:00,2018-07-28 00:00:00,"Friday",0,23.62,23,15.923
2018-07-27 23:53:00,2018-07-28 19:24:00,"Friday",0,23.88,1171,7.47
2018-07-28 00:12:00,2018-07-28 00:17:00,"Saturday",1,0.2,5,0.596
2018-07-28 00:16:00,2018-07-28 00:31:00,"Saturday",1,0.27,15,11.378
2018-07-28 00:20:00,2018-07-28 14:23:00,"Saturday",1,0.33,843,26.983
2018-07-28 00:50:00,2018-07-28 01:18:00,"Saturday",1,0.83,28,18.959
2018-07-28 01:09:00,2018-07-28 01:43:00,"Saturday",1,1.15,34,17.215
2018-07-28 01:17:00,2018-07-28 01:25:00,"Saturday",1,1.28,8,6.327
2018-07-28 01:25:00,2018-07-28 01:42:00,"Saturday",1,1.42,17,12.985
2018-07-28 01:29:00,2018-07-28 02:01:00,"Saturday",1,1.48,32,17.361
2018-07-28 01:38:00,2018-07-28 01:58:00,"Saturday",1,1.63,20,12.958
2018-07-28 01:42:00,2018-07-28 01:43:00,"Saturday",1,1.7,1,0.242
2018-07-28 01:42:00,2018-07-28 02:05:00,"Saturday",1,1.7,23,12.665
2018-07-28 01:43:00,2018-07-28 02:09:00,"Saturday",1,1.72,26,9.878
2018-07-28 01:47:00,2018-07-28 02:48:00,"Saturday",1,1.78,61,28.769
2018-07-28 01:57:00,2018-07-28 02:26:00,"Saturday",1,1.95,29,16.217
2018-07-28 02:15:00,2018-07-28 02:21:00,"Saturday",1,2.25,6,4.631
2018-07-28 02:17:00,2018-07-28 02:40:00,"Saturday",1,2.28,23,10.34
2018-07-28 02:19:00,2018-07-28 03:19:00,"Saturday",1,2.32,60,19.404
2018-07-28 02:38:00,2018-07-28 02:49:00,"Saturday",1,2.63,11,6.794
2018-07-28 02:46:00,2018-07-28 12:26:00,"Saturday",1,2.77,580,23.643
2018-07-28 03:01:00,2018-07-28 03:28:00,"Saturday",1,3.02,27,11.692
2018-07-28 03:26:00,2018-07-28 03:47:00,"Saturday",1,3.43,21,12.765
2018-07-28 03:37:00,2018-07-28 04:05:00,"Saturday",1,3.62,28,15.335
2018-07-28 03:46:00,2018-07-28 04:18:00,"Saturday",1,3.77,32,22.062
2018-07-28 03:50:00,2018-07-28 04:10:00,"Saturday",1,3.83,20,13.39
2018-07-28 04:20:00,2018-07-28 04:29:00,"Saturday",1,4.33,9,4.687
2018-07-28 04:21:00,2018-07-28 04:40:00,"Saturday",1,4.35,19,12.364
2018-07-28 04:30:00,2018-07-28 04:58:00,"Saturday",1,4.5,28,4.499
2018-07-28 04:30:00,2018-07-28 14:43:00,"Saturday",1,4.5,613,5.602
2018-07-28 04:48:00,2018-07-28 16:03:00,"Saturday",1,4.8,675,15.116
2018-07-28 05:33:00,2018-07-28 14:18:00,"Saturday",1,5.55,525,25.37
2018-07-28 05:44:00,2018-07-28 06:09:00,"Saturday",1,5.73,25,11.354
2018-07-28 05:56:00,2018-07-28 06:32:00,"Saturday",1,5.93,36,20.99
2018-07-28 05:59:00,2018-07-28 16:31:00,"Saturday",1,5.98,632,20.766
2018-07-28 06:29:00,2018-07-28 06:43:00,"Saturday",1,6.48,14,11.25
2018-07-28 07:10:00,2018-07-28 07:30:00,"Saturday",1,7.17,20,4.39
2018-07-28 07:33:00,2018-07-28 07:51:00,"Saturday",1,7.55,18,7.884
2018-07-28 08:03:00,2018-07-28 08:04:00,"Saturday",1,8.05,1,0.616
2018-07-28 08:17:00,2018-07-28 10:38:00,"Saturday",1,8.28,141,12.49
2018-07-28 08:24:00,2018-07-28 08:42:00,"Saturday",1,8.4,18,12.41
2018-07-28 08:25:00,2018-07-28 09:04:00,"Saturday",1,8.42,39,10.931
2018-07-28 08:34:00,2018-07-28 15:16:00,"Saturday",1,8.57,402,14.74
2018-07-28 09:06:00,2018-07-28 12:39:00,"Saturday",1,9.1,213,8.17
2018-07-28 09:19:00,2018-07-28 09:58:00,"Saturday",1,9.32,39,7.59
2018-07-28 09:46:00,2018-07-28 10:04:00,"Saturday",1,9.77,18,7.9
2018-07-28 10:09:00,2018-07-28 11:30:00,"Saturday",1,10.15,81,4.739
2018-07-28 10:16:00,2018-07-28 10:29:00,"Saturday",1,10.27,13,8.277
2018-07-28 10:20:00,2018-07-28 10:23:00,"Saturday",1,10.33,3,0.668
2018-07-28 10:25:00,2018-07-28 13:24:00,"Saturday",1,10.42,179,7.81
2018-07-28 10:35:00,2018-07-28 10:58:00,"Saturday",1,10.58,23,10.815
2018-07-28 10:36:00,2018-07-28 14:22:00,"Saturday",1,10.6,226,13
2018-07-28 10:46:00,2018-07-28 11:07:00,"Saturday",1,10.77,21,16.023
2018-07-28 10:49:00,2018-07-28 11:02:00,"Saturday",1,10.82,13,5.16
2018-07-28 11:01:00,2018-07-28 13:20:00,"Saturday",1,11.02,139,2.104
2018-07-28 11:04:00,2018-07-28 11:17:00,"Saturday",1,11.07,13,7.91
2018-07-28 11:06:00,2018-07-28 11:37:00,"Saturday",1,11.1,31,9.732
2018-07-28 11:09:00,2018-07-28 12:15:00,"Saturday",1,11.15,66,5.033
2018-07-28 11:20:00,2018-07-28 11:44:00,"Saturday",1,11.33,24,15.468
2018-07-28 11:24:00,2018-07-28 19:38:00,"Saturday",1,11.4,494,3.992
2018-07-28 11:25:00,2018-07-28 12:53:00,"Saturday",1,11.42,88,5.782
2018-07-28 11:28:00,2018-07-28 20:37:00,"Saturday",1,11.47,549,9.36
2018-07-28 11:33:00,2018-07-28 12:39:00,"Saturday",1,11.55,66,3.03
2018-07-28 11:35:00,2018-07-28 11:57:00,"Saturday",1,11.58,22,14.34
2018-07-28 11:40:00,2018-07-28 12:24:00,"Saturday",1,11.67,44,2.461
2018-07-28 11:47:00,2018-07-28 12:03:00,"Saturday",1,11.78,16,0.97
2018-07-28 11:56:00,2018-07-28 13:12:00,"Saturday",1,11.93,76,4.76
2018-07-28 11:57:00,2018-07-28 12:58:00,"Saturday",1,11.95,61,30.08
2018-07-28 12:15:00,2018-07-28 12:35:00,"Saturday",1,12.25,20,14.048
2018-07-28 12:15:00,2018-07-28 12:25:00,"Saturday",1,12.25,10,7.832
2018-07-28 12:20:00,2018-07-28 12:59:00,"Saturday",1,12.33,39,16.57
2018-07-28 12:26:00,2018-07-28 14:09:00,"Saturday",1,12.43,103,17.946
2018-07-28 12:30:00,2018-07-28 12:43:00,"Saturday",1,12.5,13,5.857
2018-07-28 12:32:00,2018-07-28 13:11:00,"Saturday",1,12.53,39,14.059
2018-07-28 12:36:00,2018-07-28 12:50:00,"Saturday",1,12.6,14,9.846
2018-07-28 12:37:00,2018-07-28 12:51:00,"Saturday",1,12.62,14,3.01
2018-07-28 12:37:00,2018-07-28 13:20:00,"Saturday",1,12.62,43,14.657
2018-07-28 12:45:00,2018-07-28 13:12:00,"Saturday",1,12.75,27,14.95
2018-07-28 12:51:00,2018-07-28 14:38:00,"Saturday",1,12.85,107,12.38
2018-07-28 12:53:00,2018-07-28 15:02:00,"Saturday",1,12.88,129,9.546
2018-07-28 12:56:00,2018-07-28 13:04:00,"Saturday",1,12.93,8,2.66
2018-07-28 12:58:00,2018-07-28 15:43:00,"Saturday",1,12.97,165,3.43
2018-07-28 13:00:00,2018-07-28 13:17:00,"Saturday",1,13,17,12.939
2018-07-28 13:03:00,2018-07-28 13:04:00,"Saturday",1,13.05,1,0.052
2018-07-28 13:03:00,2018-07-28 14:44:00,"Saturday",1,13.05,101,5.78
2018-07-28 13:04:00,2018-07-28 14:04:00,"Saturday",1,13.07,60,3.89
2018-07-28 13:05:00,2018-07-28 13:37:00,"Saturday",1,13.08,32,15.275
2018-07-28 13:07:00,2018-07-28 16:12:00,"Saturday",1,13.12,185,4.45
2018-07-28 13:09:00,2018-07-28 13:13:00,"Saturday",1,13.15,4,2.528
2018-07-28 13:12:00,2018-07-28 13:22:00,"Saturday",1,13.2,10,0.82
2018-07-28 13:14:00,2018-07-28 13:35:00,"Saturday",1,13.23,21,12.676
2018-07-28 13:15:00,2018-07-28 14:52:00,"Saturday",1,13.25,97,8.921
2018-07-28 13:16:00,2018-07-28 13:42:00,"Saturday",1,13.27,26,10.325
2018-07-28 13:17:00,2018-07-28 13:47:00,"Saturday",1,13.28,30,20.005
2018-07-28 13:19:00,2018-07-28 14:06:00,"Saturday",1,13.32,47,27.211
2018-07-28 13:20:00,2018-07-28 13:48:00,"Saturday",1,13.33,28,12.158
2018-07-28 13:24:00,2018-07-28 18:59:00,"Saturday",1,13.4,335,2.958
2018-07-28 13:35:00,2018-07-28 14:11:00,"Saturday",1,13.58,36,22.916
2018-07-28 13:36:00,2018-07-28 13:46:00,"Saturday",1,13.6,10,7.247
2018-07-28 13:39:00,2018-07-28 14:10:00,"Saturday",1,13.65,31,12.63
2018-07-28 13:43:00,2018-07-28 14:00:00,"Saturday",1,13.72,17,11.817
2018-07-28 13:49:00,2018-07-28 14:15:00,"Saturday",1,13.82,26,9.922
2018-07-28 14:04:00,2018-07-28 14:25:00,"Saturday",1,14.07,21,8.309
2018-07-28 14:09:00,2018-07-28 14:45:00,"Saturday",1,14.15,36,18.716
2018-07-28 14:15:00,2018-07-28 15:07:00,"Saturday",1,14.25,52,23.702
2018-07-28 14:15:00,2018-07-28 14:43:00,"Saturday",1,14.25,28,4.946
2018-07-28 14:16:00,2018-07-28 15:00:00,"Saturday",1,14.27,44,9.516
2018-07-28 14:19:00,2018-07-28 14:26:00,"Saturday",1,14.32,7,5.067
2018-07-28 14:22:00,2018-07-28 14:25:00,"Saturday",1,14.37,3,1.715
2018-07-28 14:27:00,2018-07-28 14:41:00,"Saturday",1,14.45,14,10.798
2018-07-28 14:43:00,2018-07-28 14:51:00,"Saturday",1,14.72,8,4.349
2018-07-28 14:45:00,2018-07-28 15:13:00,"Saturday",1,14.75,28,9.333
2018-07-28 14:47:00,2018-07-28 14:54:00,"Saturday",1,14.78,7,0.42
2018-07-28 14:52:00,2018-07-28 15:08:00,"Saturday",1,14.87,16,10.788
2018-07-28 14:54:00,2018-07-28 15:48:00,"Saturday",1,14.9,54,21.73
2018-07-28 14:55:00,2018-07-28 22:03:00,"Saturday",1,14.92,428,9.45
2018-07-28 15:04:00,2018-07-28 16:02:00,"Saturday",1,15.07,58,26.522
2018-07-28 15:05:00,2018-07-28 15:38:00,"Saturday",1,15.08,33,16.581
2018-07-28 15:07:00,2018-07-28 15:15:00,"Saturday",1,15.12,8,0.892
2018-07-28 15:08:00,2018-07-28 15:29:00,"Saturday",1,15.13,21,15.17
2018-07-28 15:09:00,2018-07-28 16:33:00,"Saturday",1,15.15,84,5.25
2018-07-28 15:17:00,2018-07-28 16:18:00,"Saturday",1,15.28,61,28.736
2018-07-28 15:20:00,2018-07-28 15:37:00,"Saturday",1,15.33,17,12.733
2018-07-28 15:21:00,2018-07-28 15:23:00,"Saturday",1,15.35,2,1.408
2018-07-28 15:26:00,2018-07-28 15:30:00,"Saturday",1,15.43,4,1.282
2018-07-28 15:39:00,2018-07-28 15:46:00,"Saturday",1,15.65,7,4.38
2018-07-28 15:45:00,2018-07-28 16:23:00,"Saturday",1,15.75,38,17.861
2018-07-28 15:45:00,2018-07-28 15:50:00,"Saturday",1,15.75,5,3.982
2018-07-28 15:46:00,2018-07-28 15:51:00,"Saturday",1,15.77,5,2.802
2018-07-28 15:47:00,2018-07-28 16:09:00,"Saturday",1,15.78,22,14.394
2018-07-28 15:48:00,2018-07-28 15:57:00,"Saturday",1,15.8,9,6.36
2018-07-28 15:50:00,2018-07-28 16:00:00,"Saturday",1,15.83,10,6.35
2018-07-28 15:52:00,2018-07-28 16:20:00,"Saturday",1,15.87,28,13.069
2018-07-28 15:56:00,2018-07-28 17:57:00,"Saturday",1,15.93,121,30.699
2018-07-28 15:57:00,2018-07-28 16:09:00,"Saturday",1,15.95,12,3.807
2018-07-28 15:57:00,2018-07-28 16:20:00,"Saturday",1,15.95,23,15.439
2018-07-28 16:00:00,2018-07-28 16:10:00,"Saturday",1,16,10,2.846
2018-07-28 16:03:00,2018-07-28 17:09:00,"Saturday",1,16.05,66,4.21
2018-07-28 16:07:00,2018-07-28 16:51:00,"Saturday",1,16.12,44,10.79
2018-07-28 16:15:00,2018-07-28 16:29:00,"Saturday",1,16.25,14,6.817
2018-07-28 16:27:00,2018-07-29 04:59:00,"Saturday",1,16.45,752,16.47
2018-07-28 16:31:00,2018-07-28 17:10:00,"Saturday",1,16.52,39,25.099
2018-07-28 16:35:00,2018-07-28 16:57:00,"Saturday",1,16.58,22,11.652
2018-07-28 16:41:00,2018-07-28 17:47:00,"Saturday",1,16.68,66,3.601
2018-07-28 16:42:00,2018-07-28 17:20:00,"Saturday",1,16.7,38,6.2
2018-07-28 16:43:00,2018-07-28 17:03:00,"Saturday",1,16.72,20,8.573
2018-07-28 16:48:00,2018-07-28 16:53:00,"Saturday",1,16.8,5,3.837
2018-07-28 16:51:00,2018-07-28 17:28:00,"Saturday",1,16.85,37,20.487
2018-07-28 16:53:00,2018-07-28 17:13:00,"Saturday",1,16.88,20,7.99
2018-07-28 16:55:00,2018-07-28 17:20:00,"Saturday",1,16.92,25,4.914
2018-07-28 16:59:00,2018-07-28 17:24:00,"Saturday",1,16.98,25,10.946
2018-07-28 17:05:00,2018-07-28 17:17:00,"Saturday",1,17.08,12,8.15
2018-07-28 17:09:00,2018-07-28 17:30:00,"Saturday",1,17.15,21,10.075
2018-07-28 17:22:00,2018-07-28 21:28:00,"Saturday",1,17.37,246,9.232
2018-07-28 17:29:00,2018-07-28 18:07:00,"Saturday",1,17.48,38,7.985
2018-07-28 17:33:00,2018-07-28 17:44:00,"Saturday",1,17.55,11,5.95
2018-07-28 17:38:00,2018-07-29 07:34:00,"Saturday",1,17.63,836,14.71
2018-07-28 17:44:00,2018-07-28 21:24:00,"Saturday",1,17.73,220,0.84
2018-07-28 17:45:00,2018-07-29 11:01:00,"Saturday",1,17.75,1036,2.15
2018-07-28 17:48:00,2018-07-28 18:26:00,"Saturday",1,17.8,38,23.786
2018-07-28 17:48:00,2018-07-28 18:02:00,"Saturday",1,17.8,14,10.832
2018-07-28 17:52:00,2018-07-28 18:29:00,"Saturday",1,17.87,37,21.514
2018-07-28 18:01:00,2018-07-28 18:32:00,"Saturday",1,18.02,31,18.272
2018-07-28 18:05:00,2018-07-28 18:44:00,"Saturday",1,18.08,39,29.003
2018-07-28 18:08:00,2018-07-28 18:43:00,"Saturday",1,18.13,35,14.359
2018-07-28 18:13:00,2018-07-28 20:05:00,"Saturday",1,18.22,112,12.399
2018-07-28 18:20:00,2018-07-28 22:02:00,"Saturday",1,18.33,222,21.52
2018-07-28 18:25:00,2018-07-28 18:54:00,"Saturday",1,18.42,29,16.474
2018-07-28 18:26:00,2018-07-28 20:46:00,"Saturday",1,18.43,140,15.25
2018-07-28 18:27:00,2018-07-28 19:15:00,"Saturday",1,18.45,48,12.59
2018-07-28 18:31:00,2018-07-28 19:01:00,"Saturday",1,18.52,30,7.863
2018-07-28 18:32:00,2018-07-28 18:54:00,"Saturday",1,18.53,22,11.911
2018-07-28 18:40:00,2018-07-28 19:13:00,"Saturday",1,18.67,33,16.653
2018-07-28 18:47:00,2018-07-28 19:08:00,"Saturday",1,18.78,21,13.531
2018-07-28 18:49:00,2018-07-28 19:22:00,"Saturday",1,18.82,33,8.433
2018-07-28 18:59:00,2018-07-28 19:38:00,"Saturday",1,18.98,39,13.206
2018-07-28 19:05:00,2018-07-28 19:18:00,"Saturday",1,19.08,13,9.688
2018-07-28 19:09:00,2018-07-28 19:45:00,"Saturday",1,19.15,36,19.966
2018-07-28 19:18:00,2018-07-28 19:44:00,"Saturday",1,19.3,26,17.849
2018-07-28 19:19:00,2018-07-28 19:50:00,"Saturday",1,19.32,31,14.923
2018-07-28 19:20:00,2018-07-28 19:48:00,"Saturday",1,19.33,28,20.756
2018-07-28 19:21:00,2018-07-28 19:55:00,"Saturday",1,19.35,34,21.503
2018-07-28 19:24:00,2018-07-28 19:35:00,"Saturday",1,19.4,11,0.371
2018-07-28 19:30:00,2018-07-28 19:55:00,"Saturday",1,19.5,25,18.942
2018-07-28 19:33:00,2018-07-28 20:07:00,"Saturday",1,19.55,34,20.371
2018-07-28 19:36:00,2018-07-28 19:37:00,"Saturday",1,19.6,1,0.038
2018-07-28 19:40:00,2018-07-28 20:18:00,"Saturday",1,19.67,38,12.15
2018-07-28 19:41:00,2018-07-28 21:23:00,"Saturday",1,19.68,102,6.05
2018-07-28 19:42:00,2018-07-28 20:16:00,"Saturday",1,19.7,34,13.293
2018-07-28 19:43:00,2018-07-28 20:09:00,"Saturday",1,19.72,26,9.794
2018-07-28 19:49:00,2018-07-28 20:03:00,"Saturday",1,19.82,14,8.64
2018-07-28 19:53:00,2018-07-28 20:01:00,"Saturday",1,19.88,8,4.316
2018-07-28 19:56:00,2018-07-28 20:31:00,"Saturday",1,19.93,35,15.053
2018-07-28 20:09:00,2018-07-28 20:37:00,"Saturday",1,20.15,28,14.24
2018-07-28 20:09:00,2018-07-29 07:38:00,"Saturday",1,20.15,689,4.82
2018-07-28 20:15:00,2018-07-28 20:41:00,"Saturday",1,20.25,26,18.581
2018-07-28 20:19:00,2018-07-28 20:49:00,"Saturday",1,20.32,30,7.074
2018-07-28 20:20:00,2018-07-28 21:09:00,"Saturday",1,20.33,49,30.444
2018-07-28 20:26:00,2018-07-28 20:31:00,"Saturday",1,20.43,5,2.83
2018-07-28 20:26:00,2018-07-28 20:28:00,"Saturday",1,20.43,2,1.591
2018-07-28 20:28:00,2018-07-28 20:56:00,"Saturday",1,20.47,28,12.527
2018-07-28 20:35:00,2018-07-28 21:07:00,"Saturday",1,20.58,32,15.702
2018-07-28 20:53:00,2018-07-28 21:01:00,"Saturday",1,20.88,8,6.1
2018-07-28 21:04:00,2018-07-28 21:16:00,"Saturday",1,21.07,12,6.69
2018-07-28 21:06:00,2018-07-28 21:08:00,"Saturday",1,21.1,2,1.676
2018-07-28 21:08:00,2018-07-29 07:39:00,"Saturday",1,21.13,631,3.44
2018-07-28 21:10:00,2018-07-28 21:32:00,"Saturday",1,21.17,22,15.993
2018-07-28 21:14:00,2018-07-28 21:35:00,"Saturday",1,21.23,21,12.666
2018-07-28 21:19:00,2018-07-28 23:06:00,"Saturday",1,21.32,107,3.049
2018-07-28 21:24:00,2018-07-28 21:46:00,"Saturday",1,21.4,22,13.23
2018-07-28 21:26:00,2018-07-28 21:50:00,"Saturday",1,21.43,24,14.905
2018-07-28 21:29:00,2018-07-28 21:57:00,"Saturday",1,21.48,28,16.77
2018-07-28 21:31:00,2018-07-28 21:51:00,"Saturday",1,21.52,20,10.382
2018-07-28 21:38:00,2018-07-28 21:54:00,"Saturday",1,21.63,16,10.531
2018-07-28 21:39:00,2018-07-28 22:01:00,"Saturday",1,21.65,22,14.645
2018-07-28 21:40:00,2018-07-28 21:59:00,"Saturday",1,21.67,19,12.916
2018-07-28 21:43:00,2018-07-28 21:50:00,"Saturday",1,21.72,7,2.189
2018-07-28 21:43:00,2018-07-28 22:12:00,"Saturday",1,21.72,29,7.362
2018-07-28 21:46:00,2018-07-28 22:10:00,"Saturday",1,21.77,24,15.422
2018-07-28 21:56:00,2018-07-28 22:37:00,"Saturday",1,21.93,41,18.31
2018-07-28 21:59:00,2018-07-28 22:31:00,"Saturday",1,21.98,32,22.625
2018-07-28 22:03:00,2018-07-28 22:32:00,"Saturday",1,22.05,29,21.464
2018-07-28 22:16:00,2018-07-28 22:23:00,"Saturday",1,22.27,7,2.087
2018-07-28 22:18:00,2018-07-28 23:18:00,"Saturday",1,22.3,60,18.371
2018-07-28 22:40:00,2018-07-28 22:55:00,"Saturday",1,22.67,15,8.55
2018-07-28 22:43:00,2018-07-28 22:50:00,"Saturday",1,22.72,7,3.97
2018-07-28 22:50:00,2018-07-28 23:20:00,"Saturday",1,22.83,30,18.712
2018-07-28 22:57:00,2018-07-28 23:11:00,"Saturday",1,22.95,14,10.02
2018-07-28 23:04:00,2018-07-28 23:36:00,"Saturday",1,23.07,32,20.703
2018-07-28 23:05:00,2018-07-28 23:48:00,"Saturday",1,23.08,43,27.356
2018-07-28 23:09:00,2018-07-28 23:37:00,"Saturday",1,23.15,28,20.782
2018-07-28 23:28:00,2018-07-28 23:58:00,"Saturday",1,23.47,30,18.31
2018-07-28 23:46:00,2018-07-29 00:47:00,"Saturday",1,23.77,61,27.25
2018-07-28 23:50:00,2018-07-29 00:10:00,"Saturday",1,23.83,20,14.696
2018-07-28 23:50:00,2018-07-29 00:29:00,"Saturday",1,23.83,39,24.137
2018-07-29 00:16:00,2018-07-29 00:19:00,"Sunday",1,0.27,3,1.985
2018-07-29 00:17:00,2018-07-29 00:50:00,"Sunday",1,0.28,33,25.058
2018-07-29 00:30:00,2018-07-29 00:51:00,"Sunday",1,0.5,21,15.72
2018-07-29 00:33:00,2018-07-29 01:00:00,"Sunday",1,0.55,27,9.072
2018-07-29 00:34:00,2018-07-29 00:46:00,"Sunday",1,0.57,12,7.401
2018-07-29 00:45:00,2018-07-29 01:16:00,"Sunday",1,0.75,31,20.906
2018-07-29 00:47:00,2018-07-29 01:16:00,"Sunday",1,0.78,29,18.036
2018-07-29 00:49:00,2018-07-29 01:21:00,"Sunday",1,0.82,32,12.566
2018-07-29 00:53:00,2018-07-29 01:09:00,"Sunday",1,0.88,16,3.083
2018-07-29 00:58:00,2018-07-29 01:24:00,"Sunday",1,0.97,26,17.6
2018-07-29 00:59:00,2018-07-29 01:17:00,"Sunday",1,0.98,18,11.946
2018-07-29 01:00:00,2018-07-29 01:34:00,"Sunday",1,1,34,21.318
2018-07-29 01:07:00,2018-07-29 01:28:00,"Sunday",1,1.12,21,15.714
2018-07-29 01:08:00,2018-07-29 01:38:00,"Sunday",1,1.13,30,19.761
2018-07-29 01:18:00,2018-07-29 01:42:00,"Sunday",1,1.3,24,16.523
2018-07-29 01:19:00,2018-07-29 01:56:00,"Sunday",1,1.32,37,24.887
2018-07-29 01:19:00,2018-07-29 01:40:00,"Sunday",1,1.32,21,12.731
2018-07-29 01:26:00,2018-07-29 01:47:00,"Sunday",1,1.43,21,16.028
2018-07-29 01:39:00,2018-07-29 01:54:00,"Sunday",1,1.65,15,10.93
2018-07-29 01:50:00,2018-07-29 02:04:00,"Sunday",1,1.83,14,6.897
2018-07-29 01:58:00,2018-07-29 01:59:00,"Sunday",1,1.97,1,0.132
2018-07-29 01:59:00,2018-07-29 02:18:00,"Sunday",1,1.98,19,9.9
2018-07-29 02:02:00,2018-07-29 02:34:00,"Sunday",1,2.03,32,16.977
2018-07-29 02:07:00,2018-07-29 02:18:00,"Sunday",1,2.12,11,8.177
2018-07-29 02:08:00,2018-07-29 02:54:00,"Sunday",1,2.13,46,30.795
2018-07-29 02:10:00,2018-07-29 02:43:00,"Sunday",1,2.17,33,18.179
2018-07-29 02:16:00,2018-07-29 02:55:00,"Sunday",1,2.27,39,26.174
2018-07-29 02:18:00,2018-07-29 02:53:00,"Sunday",1,2.3,35,20.52
2018-07-29 02:18:00,2018-07-29 02:49:00,"Sunday",1,2.3,31,20.787
2018-07-29 02:27:00,2018-07-29 02:32:00,"Sunday",1,2.45,5,3.71
2018-07-29 02:33:00,2018-07-29 02:54:00,"Sunday",1,2.55,21,11.572
2018-07-29 02:35:00,2018-07-29 02:57:00,"Sunday",1,2.58,22,9.929
2018-07-29 02:36:00,2018-07-29 02:40:00,"Sunday",1,2.6,4,2.6
2018-07-29 02:41:00,2018-07-29 02:51:00,"Sunday",1,2.68,10,0.441
2018-07-29 02:45:00,2018-07-29 03:12:00,"Sunday",1,2.75,27,13.28
2018-07-29 02:58:00,2018-07-29 03:12:00,"Sunday",1,2.97,14,10.547
2018-07-29 02:58:00,2018-07-29 03:26:00,"Sunday",1,2.97,28,21.69
2018-07-29 03:10:00,2018-07-29 03:29:00,"Sunday",1,3.17,19,12.341
2018-07-29 03:22:00,2018-07-29 03:34:00,"Sunday",1,3.37,12,8.133
2018-07-29 03:27:00,2018-07-29 04:07:00,"Sunday",1,3.45,40,20.738
2018-07-29 03:29:00,2018-07-29 03:55:00,"Sunday",1,3.48,26,14.09
2018-07-29 03:29:00,2018-07-29 03:50:00,"Sunday",1,3.48,21,11.454
2018-07-29 03:36:00,2018-07-29 03:44:00,"Sunday",1,3.6,8,6.086
2018-07-29 03:46:00,2018-07-29 04:23:00,"Sunday",1,3.77,37,11.91
2018-07-29 04:00:00,2018-07-29 13:56:00,"Sunday",1,4,596,36.29
2018-07-29 04:14:00,2018-07-29 04:45:00,"Sunday",1,4.23,31,20.554
2018-07-29 04:16:00,2018-07-29 04:23:00,"Sunday",1,4.27,7,3.835
2018-07-29 04:18:00,2018-07-29 05:07:00,"Sunday",1,4.3,49,24.811
